Usuario|NumEventos_Ed1|NumInteraccVideos_Ed1|NumInteraccProy_Ed1|NumInteraccDoc_Ed1|NumInteraccForo_Ed1|NumInteraccProb_Ed1|NumInteraccEjer_Ed1|NumInteraccActiv_Ed1|NumProbCorrect_Ed1|NumProbAttepts_Ed1|NotaProy_Ed1|WordsForum_Ed1|A->A_Ed1|A->D_Ed1|A->E_Ed1|A->F_Ed1|A->P_Ed1|A->V_Ed1|D->A_Ed1|D->D_Ed1|D->E_Ed1|D->F_Ed1|D->P_Ed1|D->V_Ed1|E->A_Ed1|E->D_Ed1|E->E_Ed1|E->F_Ed1|E->P_Ed1|E->V_Ed1|F->A_Ed1|F->D_Ed1|F->E_Ed1|F->F_Ed1|F->P_Ed1|F->V_Ed1|P->A_Ed1|P->D_Ed1|P->E_Ed1|P->F_Ed1|P->P_Ed1|P->V_Ed1|V->A_Ed1|V->D_Ed1|V->E_Ed1|V->F_Ed1|V->P_Ed1|V->V_Ed1|NumSEJavaCorrect|suspect
6408619|500|243|4|45|3|129|65|64|131|138|30|26|0.2413793103448276|0.004310344827586207|0.0|0.004310344827586207|0.008620689655172414|0.01293103448275862|0.004310344827586207|0.16810344827586207|0.008620689655172414|0.0|0.0|0.01293103448275862|0.021551724137931036|0.0|0.10344827586206896|0.0|0.0|0.15517241379310345|0.004310344827586207|0.004310344827586207|0.0|0.0|0.004310344827586207|0.0|0.0|0.0|0.0|0.008620689655172414|0.0|0.008620689655172414|0.004310344827586207|0.01293103448275862|0.16810344827586207|0.0|0.004310344827586207|0.034482758620689655|0|0
6408662|708|554|1|9|9|80|36|44|68|99|6|366|0.22857142857142856|0.0|0.0|0.007142857142857143|0.0|0.07857142857142857|0.014285714285714285|0.03571428571428571|0.0|0.0|0.0|0.014285714285714285|0.0|0.0|0.12857142857142856|0.0|0.0|0.12857142857142856|0.0|0.0|0.0|0.05714285714285714|0.007142857142857143|0.0|0.0|0.0|0.0|0.0|0.0|0.007142857142857143|0.07142857142857142|0.02857142857142857|0.12857142857142856|0.0|0.0|0.06428571428571428|0|0
6409196|304|257|0|0|0|1|1|0|0|1|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.058823529411764705|0.0|0.0|0.8823529411764706|0|0
6409236|1375|1069|3|11|0|126|52|60|117|144|18|0|0.2102803738317757|0.0|0.0|0.0|0.004672897196261682|0.06074766355140187|0.0|0.037383177570093455|0.0|0.0|0.0|0.014018691588785047|0.0|0.004672897196261682|0.0514018691588785|0.0|0.0|0.18691588785046728|0.0|0.0|0.0|0.0|0.0|0.0|0.004672897196261682|0.0|0.0|0.0|0.004672897196261682|0.004672897196261682|0.06542056074766354|0.004672897196261682|0.19158878504672897|0.0|0.004672897196261682|0.14953271028037382|10|0
6409429|285|160|0|15|0|49|15|20|53|59|0|0|0.28125|0.0|0.0|0.0|0.0|0.015625|0.0|0.203125|0.0|0.0|0.0|0.03125|0.0|0.015625|0.125|0.0|0.0|0.09375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.015625|0.109375|0.0|0.0|0.078125|10|0
6409477|865|672|2|8|0|121|49|57|107|135|9|0|0.33116883116883117|0.0|0.0|0.0|0.006493506493506494|0.032467532467532464|0.0|0.045454545454545456|0.0|0.0|0.0|0.006493506493506494|0.012987012987012988|0.0|0.16883116883116883|0.0|0.0|0.13636363636363635|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.006493506493506494|0.025974025974025976|0.0|0.14935064935064934|0.0|0.006493506493506494|0.07142857142857142|10|0
6409496|684|430|3|6|0|137|59|65|150|161|20|0|0.3064516129032258|0.0|0.0|0.0|0.0|0.03763440860215054|0.0|0.021505376344086023|0.005376344086021506|0.0|0.0|0.005376344086021506|0.021505376344086023|0.0|0.14516129032258066|0.0|0.0|0.15053763440860216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.005376344086021506|0.010752688172043012|0.021505376344086023|0.005376344086021506|0.16666666666666666|0.0|0.010752688172043012|0.08602150537634409|10|0
6409709|119|85|0|0|0|21|6|0|16|22|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.18181818181818182|10|0
6409750|42|27|0|2|1|6|6|0|6|6|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15384615384615385|0.0|0.0|0.23076923076923078|0.07692307692307693|0.0|0.15384615384615385|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07692307692307693|0.23076923076923078|0.0|0.0|0.07692307692307693|0|0
6409855|460|339|0|0|0|82|33|35|79|89|0|0|0.3333333333333333|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.022222222222222223|0.0|0.2|0.0|0.0|0.13333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.16666666666666666|0.0|0.0|0.05555555555555555|11|0
6409882|263|165|0|4|0|50|36|0|41|51|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.046153846153846156|0.0|0.0|0.0|0.015384615384615385|0.0|0.0|0.3076923076923077|0.0|0.0|0.23076923076923078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.24615384615384617|0.0|0.0|0.15384615384615385|12|0
6410035|216|122|0|34|0|21|7|0|15|23|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5084745762711864|0.0|0.0|0.0|0.06779661016949153|0.0|0.0|0.06779661016949153|0.0|0.0|0.05084745762711865|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05084745762711865|0.05084745762711865|0.0|0.0|0.2033898305084746|11|0
6410269|65|32|0|20|0|7|7|0|4|8|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6333333333333333|0.0|0.0|0.0|0.03333333333333333|0.0|0.0|0.13333333333333333|0.0|0.0|0.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1|0.0|0.0|0.0|0|0
6410585|778|688|0|1|0|31|15|2|20|32|0|0|0.021739130434782608|0.0|0.0|0.0|0.0|0.021739130434782608|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.0|0.0|0.17391304347826086|0.0|0.0|0.15217391304347827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.021739130434782608|0.0|0.15217391304347827|0.0|0.0|0.43478260869565216|6|0
6410655|264|233|0|0|0|14|12|0|8|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.18181818181818182|1|0
6410657|301|127|0|0|6|128|46|68|48|162|0|0|0.4666666666666667|0.0|0.014814814814814815|0.007407407407407408|0.0|0.007407407407407408|0.0|0.0|0.0|0.0|0.0|0.0|0.037037037037037035|0.0|0.3037037037037037|0.0|0.0|0.0|0.0|0.0|0.0|0.02962962962962963|0.0|0.014814814814814815|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.022222222222222223|0.0|0.0|0.0962962962962963|7|1
6410723|159|67|1|14|0|65|13|37|63|73|8|0|0.4861111111111111|0.027777777777777776|0.0|0.0|0.0|0.0|0.013888888888888888|0.1527777777777778|0.0|0.0|0.013888888888888888|0.013888888888888888|0.013888888888888888|0.0|0.09722222222222222|0.0|0.0|0.06944444444444445|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.013888888888888888|0.0|0.0|0.08333333333333333|0.0|0.0|0.013888888888888888|9|0
6410901|164|62|0|27|0|26|14|12|30|27|0|0|0.171875|0.0|0.0|0.0|0.0|0.015625|0.0|0.390625|0.0|0.0|0.0|0.015625|0.015625|0.0|0.171875|0.0|0.0|0.03125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.015625|0.046875|0.0|0.0|0.125|0|0
6410907|125|4|1|29|0|76|36|25|53|87|5|0|0.2553191489361702|0.010638297872340425|0.0|0.0|0.0|0.0|0.0|0.26595744680851063|0.010638297872340425|0.0|0.010638297872340425|0.010638297872340425|0.010638297872340425|0.010638297872340425|0.32978723404255317|0.0|0.0|0.031914893617021274|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.010638297872340425|0.0|0.0|0.0|0.0|0.0|0.0|0.0425531914893617|0.0|0.0|0.0|7|0
6410915|632|460|2|4|19|80|31|35|80|88|16|267|0.22727272727272727|0.0|0.0|0.022727272727272728|0.007575757575757576|0.007575757575757576|0.0|0.022727272727272728|0.0|0.0|0.0|0.007575757575757576|0.015151515151515152|0.0|0.12121212121212122|0.0|0.0|0.09848484848484848|0.015151515151515152|0.0|0.0|0.08333333333333333|0.007575757575757576|0.030303030303030304|0.0|0.0|0.0|0.007575757575757576|0.0|0.007575757575757576|0.007575757575757576|0.0|0.11363636363636363|0.030303030303030304|0.0|0.16666666666666666|10|0
6410946|150|84|0|0|0|49|13|22|40|62|0|0|0.4772727272727273|0.0|0.0|0.0|0.0|0.022727272727272728|0.0|0.0|0.0|0.0|0.0|0.0|0.022727272727272728|0.0|0.1590909090909091|0.0|0.0|0.09090909090909091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13636363636363635|0.0|0.0|0.09090909090909091|7|0
6411018|100|25|0|1|0|61|20|27|55|65|0|0|0.4444444444444444|0.0|0.0|0.0|0.0|0.037037037037037035|0.018518518518518517|0.0|0.0|0.0|0.0|0.0|0.018518518518518517|0.0|0.2962962962962963|0.0|0.0|0.05555555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.018518518518518517|0.018518518518518517|0.07407407407407407|0.0|0.0|0.018518518518518517|12|0
6411160|105|81|0|0|0|19|4|0|8|22|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42857142857142855|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.2857142857142857|4|0
6411309|616|458|0|12|0|107|51|56|99|139|0|0|0.3698630136986301|0.0|0.0|0.0|0.0|0.0136986301369863|0.0|0.07534246575342465|0.0|0.0|0.0|0.00684931506849315|0.0136986301369863|0.0|0.18493150684931506|0.0|0.0|0.1506849315068493|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00684931506849315|0.1643835616438356|0.0|0.0|0.0136986301369863|0|0
6411660|374|222|1|0|0|92|41|36|85|100|8|0|0.3173076923076923|0.0|0.0|0.0|0.009615384615384616|0.019230769230769232|0.0|0.0|0.0|0.0|0.0|0.0|0.009615384615384616|0.0|0.21153846153846154|0.0|0.0|0.16346153846153846|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.009615384615384616|0.019230769230769232|0.0|0.18269230769230768|0.0|0.0|0.057692307692307696|10|0
6411704|425|301|0|0|0|100|36|49|85|127|0|0|0.46078431372549017|0.0|0.0|0.0|0.0|0.00980392156862745|0.0|0.0|0.0|0.0|0.0|0.0|0.00980392156862745|0.0|0.20588235294117646|0.0|0.0|0.13725490196078433|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00980392156862745|0.0|0.14705882352941177|0.0|0.0|0.0196078431372549|9|0
6412094|8|0|0|8|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0
6412400|213|138|0|2|2|52|14|24|55|56|0|0|0.45098039215686275|0.0|0.0|0.0196078431372549|0.0|0.0|0.0|0.0196078431372549|0.0|0.0|0.0|0.0196078431372549|0.0196078431372549|0.0|0.13725490196078433|0.0|0.0|0.11764705882352941|0.0|0.0|0.0|0.0196078431372549|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.13725490196078433|0.0|0.0|0.058823529411764705|12|0
6412520|431|223|0|29|1|126|46|65|123|162|0|0|0.37349397590361444|0.006024096385542169|0.0|0.006024096385542169|0.0|0.0|0.0|0.16265060240963855|0.0|0.0|0.0|0.012048192771084338|0.012048192771084338|0.0|0.1566265060240964|0.0|0.0|0.10843373493975904|0.0|0.0|0.0|0.0|0.0|0.006024096385542169|0.0|0.0|0.0|0.0|0.0|0.0|0.006024096385542169|0.0|0.12048192771084337|0.0|0.0|0.030120481927710843|8|0
6413071|112|32|0|32|0|16|14|2|12|18|0|0|0.017543859649122806|0.017543859649122806|0.0|0.0|0.0|0.0|0.017543859649122806|0.45614035087719296|0.0|0.0|0.0|0.07017543859649122|0.0|0.017543859649122806|0.15789473684210525|0.0|0.0|0.07017543859649122|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.08771929824561403|0.0|0.0|0.03508771929824561|0|0
6413282|221|177|0|1|0|21|6|0|14|22|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.4444444444444444|8|0
6413316|221|131|0|2|0|59|32|12|44|63|0|0|0.14925373134328357|0.0|0.0|0.0|0.0|0.029850746268656716|0.0|0.014925373134328358|0.0|0.0|0.0|0.014925373134328358|0.029850746268656716|0.0|0.23880597014925373|0.0|0.0|0.208955223880597|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23880597014925373|0.0|0.0|0.07462686567164178|12|0
6413526|239|194|0|0|0|32|14|18|35|39|0|0|0.4146341463414634|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.024390243902439025|0.0|0.17073170731707318|0.0|0.0|0.14634146341463414|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17073170731707318|0.0|0.0|0.07317073170731707|0|0
6413694|124|92|0|12|0|14|0|0|8|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|0.0|0.0|0.0625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.0|0.1875|8|0
6414056|581|428|0|0|0|79|44|35|78|87|0|0|0.29464285714285715|0.0|0.0|0.0|0.0|0.017857142857142856|0.0|0.0|0.0|0.0|0.0|0.0|0.008928571428571428|0.0|0.17857142857142858|0.0|0.0|0.20535714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008928571428571428|0.0|0.21428571428571427|0.0|0.0|0.07142857142857142|0|0
6414090|280|173|0|6|0|62|34|14|63|64|0|0|0.19117647058823528|0.0|0.0|0.0|0.0|0.014705882352941176|0.0|0.07352941176470588|0.0|0.0|0.0|0.014705882352941176|0.014705882352941176|0.0|0.27941176470588236|0.0|0.0|0.19117647058823528|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.22058823529411764|0.0|0.0|0.0|11|0
6414936|138|34|0|2|0|81|43|38|34|98|0|0|0.35714285714285715|0.01020408163265306|0.01020408163265306|0.0|0.0|0.01020408163265306|0.0|0.01020408163265306|0.0|0.0|0.0|0.01020408163265306|0.030612244897959183|0.0|0.29591836734693877|0.0|0.0|0.11224489795918367|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1326530612244898|0.0|0.0|0.02040816326530612|0|0
6415453|3310|3053|4|2|16|133|57|62|134|142|23|93|0.2755102040816326|0.0|0.0|0.015306122448979591|0.015306122448979591|0.01020408163265306|0.0|0.00510204081632653|0.0|0.00510204081632653|0.0|0.0|0.02040816326530612|0.0|0.14795918367346939|0.01020408163265306|0.0|0.11224489795918367|0.01020408163265306|0.00510204081632653|0.00510204081632653|0.030612244897959183|0.00510204081632653|0.02040816326530612|0.0|0.0|0.0|0.00510204081632653|0.0|0.015306122448979591|0.01020408163265306|0.0|0.1377551020408163|0.015306122448979591|0.0|0.12244897959183673|10|0
6415666|138|68|0|0|0|22|7|0|12|24|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3076923076923077|0.0|0.0|0.23076923076923078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23076923076923078|0.0|0.0|0.23076923076923078|9|0
6416387|291|205|0|9|0|26|12|0|20|26|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19444444444444445|0.0|0.0|0.0|0.05555555555555555|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.027777777777777776|0.16666666666666666|0.0|0.0|0.2222222222222222|10|0
6416622|141|93|0|0|0|16|15|1|12|17|0|0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.0|0.0|0.0|0.0|0.0|0.038461538461538464|0.0|0.2692307692307692|0.0|0.0|0.2692307692307692|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3076923076923077|0.0|0.0|0.07692307692307693|0|0
6416809|484|323|1|13|0|107|41|52|106|123|6|0|0.32116788321167883|0.0072992700729927005|0.0|0.0|0.0072992700729927005|0.0364963503649635|0.0072992700729927005|0.058394160583941604|0.0|0.0|0.0|0.029197080291970802|0.0072992700729927005|0.014598540145985401|0.1678832116788321|0.0|0.0|0.10948905109489052|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0072992700729927005|0.043795620437956206|0.0072992700729927005|0.13138686131386862|0.0|0.0|0.043795620437956206|12|0
6416899|539|474|0|0|0|28|14|0|15|28|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4583333333333333|0.0|0.0|0.08333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|0.0|0.3333333333333333|6|0
6417223|445|196|5|4|0|130|47|68|137|144|36|0|0.3836477987421384|0.0|0.006289308176100629|0.0|0.025157232704402517|0.012578616352201259|0.0|0.018867924528301886|0.0|0.0|0.0|0.006289308176100629|0.031446540880503145|0.0|0.14465408805031446|0.0|0.0|0.11949685534591195|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.006289308176100629|0.006289308176100629|0.0|0.0|0.012578616352201259|0.012578616352201259|0.0|0.13836477987421383|0.0|0.006289308176100629|0.06918238993710692|11|0
6417323|156|92|0|1|0|50|14|21|55|60|0|0|0.45454545454545453|0.022727272727272728|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.022727272727272728|0.0|0.1590909090909091|0.0|0.0|0.13636363636363635|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1590909090909091|0.0|0.0|0.045454545454545456|12|0
6417346|462|354|0|5|4|12|12|0|10|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06976744186046512|0.0|0.0|0.0|0.023255813953488372|0.0|0.0|0.16279069767441862|0.023255813953488372|0.0|0.09302325581395349|0.0|0.0|0.0|0.046511627906976744|0.0|0.046511627906976744|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.046511627906976744|0.11627906976744186|0.023255813953488372|0.0|0.3488372093023256|0|0
6417362|652|403|0|64|25|77|36|41|57|90|0|109|0.17073170731707318|0.004878048780487805|0.0|0.00975609756097561|0.0|0.014634146341463415|0.00975609756097561|0.2731707317073171|0.0|0.004878048780487805|0.0|0.024390243902439025|0.004878048780487805|0.004878048780487805|0.07317073170731707|0.0|0.0|0.09268292682926829|0.0|0.00975609756097561|0.004878048780487805|0.08780487804878048|0.0|0.014634146341463415|0.0|0.0|0.0|0.0|0.0|0.0|0.014634146341463415|0.01951219512195122|0.0975609756097561|0.01951219512195122|0.0|0.04390243902439024|0|0
6417481|279|239|0|1|0|26|12|0|17|26|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05|0.0|0.05|0.25|0.0|0.0|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.35|0.0|0.0|0.0|9|0
6417528|165|113|0|0|0|15|0|0|14|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|14|0
6417632|796|635|1|25|0|73|38|35|76|79|5|0|0.2578125|0.0|0.0|0.0|0.0078125|0.0078125|0.0|0.1796875|0.0|0.0|0.0|0.015625|0.015625|0.0|0.1640625|0.0|0.0|0.109375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0078125|0.0|0.0|0.0|0.0|0.0078125|0.125|0.0|0.0|0.1015625|0|0
6417666|461|305|0|9|3|102|38|50|95|130|0|0|0.36153846153846153|0.0|0.0|0.0|0.0|0.015384615384615385|0.0|0.05384615384615385|0.0|0.007692307692307693|0.0|0.007692307692307693|0.015384615384615385|0.0|0.16153846153846155|0.0|0.0|0.11538461538461539|0.0|0.007692307692307693|0.0|0.007692307692307693|0.0|0.007692307692307693|0.0|0.0|0.0|0.0|0.0|0.0|0.007692307692307693|0.007692307692307693|0.13076923076923078|0.007692307692307693|0.0|0.08461538461538462|7|0
6418046|317|252|0|2|0|47|16|16|32|58|0|0|0.3488372093023256|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.0|0.0|0.023255813953488372|0.0|0.0|0.20930232558139536|0.0|0.0|0.16279069767441862|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.16279069767441862|0.0|0.0|0.046511627906976744|9|0
6418423|118|56|0|0|0|42|14|14|44|43|0|0|0.3611111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.027777777777777776|0.0|0.19444444444444445|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19444444444444445|0.0|0.0|0.05555555555555555|11|0
6418623|150|122|0|0|0|14|8|0|9|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.29411764705882354|0.0|0.0|0.17647058823529413|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17647058823529413|0.0|0.0|0.35294117647058826|1|0
6418886|311|158|0|36|0|90|36|40|58|107|0|0|0.304|0.0|0.008|0.0|0.0|0.0|0.0|0.256|0.0|0.0|0.0|0.032|0.008|0.008|0.224|0.0|0.0|0.048|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008|0.016|0.056|0.0|0.0|0.032|10|0
6418948|124|98|0|0|0|20|6|0|13|20|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.0|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.0|0.1|9|0
6419173|192|142|0|1|0|30|14|16|36|33|0|0|0.375|0.0|0.0|0.0|0.0|0.025|0.0|0.0|0.0|0.0|0.0|0.025|0.025|0.0|0.175|0.0|0.0|0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.175|0.0|0.0|0.05|0|0
6419203|277|113|3|4|0|106|50|56|114|117|24|0|0.36363636363636365|0.0|0.0|0.0|0.02097902097902098|0.006993006993006993|0.0|0.013986013986013986|0.0|0.0|0.0|0.013986013986013986|0.02097902097902098|0.006993006993006993|0.18181818181818182|0.0|0.0|0.13986013986013987|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.013986013986013986|0.006993006993006993|0.006993006993006993|0.16783216783216784|0.0|0.0|0.03496503496503497|0|0
6419430|1912|1467|4|33|0|150|64|72|139|171|28|0|0.26956521739130435|0.004347826086956522|0.0|0.0|0.0|0.0391304347826087|0.008695652173913044|0.12173913043478261|0.0|0.0|0.0|0.013043478260869565|0.013043478260869565|0.0|0.1608695652173913|0.0|0.0|0.10434782608695652|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008695652173913044|0.008695652173913044|0.021739130434782608|0.017391304347826087|0.11739130434782609|0.0|0.008695652173913044|0.08260869565217391|10|0
6419467|69|48|0|0|0|16|2|0|10|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|9|0
6419470|100|13|0|26|3|42|19|23|47|55|0|0|0.28378378378378377|0.0|0.013513513513513514|0.0|0.0|0.013513513513513514|0.0|0.3108108108108108|0.013513513513513514|0.02702702702702703|0.0|0.0|0.013513513513513514|0.0|0.20270270270270271|0.0|0.0|0.02702702702702703|0.0|0.02702702702702703|0.0|0.013513513513513514|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.013513513513513514|0.0|0.02702702702702703|0.0|0.0|0.013513513513513514|0|0
